user_id,event,datetime_stamp,value
34,risetime,,0700
34,rise_reason,,ja
34,bedtime_tonight,,2230
34,fitness,,27
34,adherence_importance,,47
31,bedtime_tonight,,0030
31,adherence_importance,,23
31,fitness,,20
31,rise_reason,,ja
31,risetime,,0825
36,lamp_change,11_June_2015_23_04_48_238,ON
26,lamp_change,11_June_2015_23_24_59_156,ON
18,lamp_change,11_June_2015_23_13_24_511,OFF
18,lamp_change,11_June_2015_23_13_24_517,OFF
18,lamp_change,11_June_2015_23_13_24_462,DIM
10,lamp_change,11_June_2015_23_01_02_712,ON
10,lamp_change,11_June_2015_23_00_19_320,OFF
10,lamp_change,11_June_2015_23_00_40_474,OFF
10,lamp_change,11_June_2015_23_01_05_378,DIM
10,lamp_change,11_June_2015_23_00_32_974,DIM
10,lamp_change,11_June_2015_23_00_22_716,DIM
10,lamp_change,11_June_2015_23_00_16_587,OFF
10,lamp_change,11_June_2015_23_00_36_947,OFF
10,lamp_change,11_June_2015_23_00_53_520,DIM
10,lamp_change,11_June_2015_23_00_58_461,OFF
10,lamp_change,11_June_2015_23_00_33_061,OFF
10,lamp_change,11_June_2015_23_00_19_155,DIM
10,lamp_change,11_June_2015_23_00_34_990,OFF
10,lamp_change,11_June_2015_23_00_44_809,OFF
10,lamp_change,11_June_2015_23_00_16_476,DIM
10,lamp_change,11_June_2015_23_00_58_326,DIM
10,lamp_change,11_June_2015_23_00_52_473,ON
10,lamp_change,11_June_2015_23_00_40_489,OFF
10,lamp_change,11_June_2015_23_00_36_922,OFF
10,lamp_change,11_June_2015_23_00_30_922,OFF
10,lamp_change,11_June_2015_23_00_22_823,OFF
10,lamp_change,11_June_2015_23_00_20_301,ON
10,lamp_change,11_June_2015_23_00_41_092,ON
10,lamp_change,11_June_2015_23_00_54_395,ON
10,lamp_change,11_June_2015_23_00_35_727,ON
10,lamp_change,11_June_2015_23_00_29_359,ON
10,lamp_change,11_June_2015_23_00_30_779,DIM
10,lamp_change,11_June_2015_23_00_49_074,DIM
10,lamp_change,11_June_2015_23_00_16_543,OFF
10,lamp_change,11_June_2015_23_01_05_486,OFF
10,lamp_change,11_June_2015_23_00_38_895,OFF
10,lamp_change,11_June_2015_23_01_01_812,OFF
10,lamp_change,11_June_2015_23_00_31_843,ON
10,lamp_change,11_June_2015_23_00_34_823,DIM
10,lamp_change,11_June_2015_23_00_44_784,OFF
10,lamp_change,11_June_2015_23_00_46_452,ON
10,lamp_change,11_June_2015_23_00_43_590,OFF
10,lamp_change,11_June_2015_23_00_44_113,ON
10,lamp_change,11_June_2015_23_00_22_075,ON
10,lamp_change,11_June_2015_23_00_45_949,OFF
10,lamp_change,11_June_2015_23_01_05_491,OFF
10,lamp_change,11_June_2015_23_00_37_764,ON
10,lamp_change,11_June_2015_23_00_51_323,DIM
10,lamp_change,11_June_2015_23_00_38_878,OFF
10,lamp_change,11_June_2015_23_00_13_495,ON
10,lamp_change,11_June_2015_23_00_39_708,ON
10,lamp_change,11_June_2015_23_00_49_158,OFF
10,lamp_change,11_June_2015_23_00_49_151,OFF
10,lamp_change,11_June_2015_23_00_30_885,OFF
10,lamp_change,11_June_2015_23_00_58_390,OFF
10,lamp_change,11_June_2015_23_00_50_267,ON
10,lamp_change,11_June_2015_23_01_01_744,DIM
10,lamp_change,11_June_2015_23_00_21_382,OFF
10,lamp_change,11_June_2015_23_00_33_104,OFF
10,lamp_change,11_June_2015_22_40_00_578,OFF
10,lamp_change,11_June_2015_23_00_47_234,OFF
10,lamp_change,11_June_2015_23_00_45_888,DIM
10,lamp_change,11_June_2015_23_00_46_022,OFF
10,lamp_change,11_June_2015_23_00_47_171,DIM
10,lamp_change,11_June_2015_23_00_42_034,DIM
10,lamp_change,11_June_2015_23_00_34_946,OFF
10,lamp_change,11_June_2015_23_01_00_440,ON
10,lamp_change,11_June_2015_23_00_42_830,ON
10,lamp_change,11_June_2015_23_00_51_387,OFF
10,lamp_change,11_June_2015_23_00_38_739,DIM
10,lamp_change,11_June_2015_23_00_47_248,OFF
10,lamp_change,11_June_2015_23_00_55_395,OFF
10,lamp_change,11_June_2015_22_40_00_590,OFF
10,lamp_change,11_June_2015_23_00_42_153,OFF
10,lamp_change,11_June_2015_23_00_22_852,OFF
10,lamp_change,11_June_2015_23_00_44_712,DIM
10,lamp_change,11_June_2015_23_01_01_875,OFF
10,lamp_change,11_June_2015_23_00_56_327,ON
10,lamp_change,11_June_2015_23_00_43_671,OFF
10,lamp_change,11_June_2015_23_00_51_400,OFF
10,lamp_change,11_June_2015_23_00_21_286,DIM
10,lamp_change,11_June_2015_23_00_53_630,OFF
10,lamp_change,11_June_2015_23_00_40_394,DIM
10,lamp_change,11_June_2015_23_00_17_658,ON
10,lamp_change,11_June_2015_23_00_36_840,DIM
10,lamp_change,11_June_2015_23_00_21_413,OFF
10,lamp_change,11_June_2015_23_00_33_915,ON
10,lamp_change,11_June_2015_23_00_45_286,ON
10,lamp_change,11_June_2015_23_00_43_519,DIM
10,lamp_change,11_June_2015_23_00_55_298,DIM
10,lamp_change,11_June_2015_23_00_53_617,OFF
10,lamp_change,11_June_2015_22_40_00_490,DIM
10,lamp_change,11_June_2015_23_00_48_047,ON
10,lamp_change,11_June_2015_23_00_42_093,OFF
10,lamp_change,11_June_2015_23_00_19_299,OFF
10,lamp_change,11_June_2015_23_00_55_492,OFF
26,rise_reason,,ja
26,adherence_importance,,59
26,risetime,,700
26,fitness,,59
26,bedtime_tonight,,000
36,lamp_change,12_June_2015_00_19_42_744,OFF
36,lamp_change,12_June_2015_00_19_40_673,DIM
20,lamp_change,12_June_2015_00_26_17_913,DIM
20,lamp_change,12_June_2015_00_26_17_974,OFF
20,lamp_change,12_June_2015_00_26_17_976,OFF
12,lamp_change,12_June_2015_00_26_15_296,DIM
12,lamp_change,12_June_2015_00_26_15_337,OFF
9,lamp_change,12_June_2015_00_52_16_561,ON
9,lamp_change,12_June_2015_00_52_18_288,DIM
9,lamp_change,12_June_2015_00_52_20_988,ON
31,lamp_change,12_June_2015_02_48_43_816,DIM
31,lamp_change,12_June_2015_02_48_44_137,OFF
31,lamp_change,12_June_2015_02_48_44_174,OFF
37,lamp_change,12_June_2015_00_41_06_240,ON
37,lamp_change,12_June_2015_00_52_52_676,DIM
37,lamp_change,12_June_2015_00_52_52_763,OFF
37,lamp_change,12_June_2015_00_52_52_772,OFF
20,adherence_importance,,52
20,risetime,,0645
20,bedtime_tonight,,2330
20,fitness,,55
20,rise_reason,,ja
30,lamp_change,12_June_2015_00_01_33_794,OFF
30,lamp_change,12_June_2015_00_01_33_715,DIM
30,lamp_change,11_June_2015_22_35_07_694,ON
30,risetime,,615
30,bedtime_tonight,,2300
30,rise_reason,,nee
30,fitness,,69
30,adherence_importance,,71
34,lamp_change,12_June_2015_01_05_20_348,DIM
34,lamp_change,12_June_2015_01_05_20_468,OFF
34,lamp_change,11_June_2015_22_44_13_659,ON
34,lamp_change,12_June_2015_01_05_20_510,OFF
34,bedtime_tonight,,2230
34,fitness,,22
34,rise_reason,,ja
34,risetime,,0730
34,adherence_importance,,55
30,lamp_change,12_June_2015_07_34_17_815,OFF
30,lamp_change,12_June_2015_07_34_17_835,OFF
30,lamp_change,12_June_2015_07_34_07_096,ON
30,lamp_change,12_June_2015_07_34_17_766,DIM
32,lamp_change,12_June_2015_00_32_50_727,DIM
32,lamp_change,12_June_2015_00_32_49_942,ON
32,lamp_change,12_June_2015_00_32_41_643,ON
32,lamp_change,12_June_2015_00_32_45_233,OFF
32,lamp_change,12_June_2015_00_03_08_274,ON
32,lamp_change,12_June_2015_00_32_45_054,DIM
32,lamp_change,12_June_2015_00_32_50_886,OFF
37,fitness,,21
37,rise_reason,,nee
37,adherence_importance,,8
37,bedtime_tonight,,1200
37,risetime,,620
1,risetime,,800
1,rise_reason,,ja
1,bedtime_tonight,,0000
1,adherence_importance,,100
1,fitness,,15
10,rise_reason,,nee
10,risetime,,0900
10,bedtime_tonight,,0000
10,fitness,,62
10,adherence_importance,,0
22,risetime,,0900
22,rise_reason,,nee
22,fitness,,81
22,adherence_importance,,38
22,lamp_change,11_June_2015_23_55_44_690,OFF
22,lamp_change,11_June_2015_23_55_44_697,OFF
22,bedtime_tonight,,0000
22,lamp_change,11_June_2015_23_55_44_634,DIM
32,rise_reason,,nee
32,risetime,,0930
32,bedtime_tonight,,0000
32,adherence_importance,,12
32,fitness,,73
10,nudge_time,,00:00
12,adherence_importance,,25
12,fitness,,83
12,bedtime_tonight,,000
12,rise_reason,,nee
12,risetime,,845
9,bedtime_tonight,,2400
9,rise_reason,,ja
9,adherence_importance,,32
9,fitness,,52
9,risetime,,700
36,bedtime_tonight,,0200
36,fitness,,48
36,rise_reason,,nee
36,risetime,,800
36,adherence_importance,,2
18,adherence_importance,,11
18,risetime,,0645
18,bedtime_tonight,,2330
18,rise_reason,,nee
18,fitness,,69
29,lamp_change,12_June_2015_20_20_02_527,ON
29,adherence_importance,,57
29,fitness,,56
29,bedtime_tonight,,1120
29,rise_reason,,nee
29,risetime,,630
18,lamp_change,12_June_2015_21_33_32_428,OFF
18,lamp_change,12_June_2015_21_33_32_470,OFF
18,lamp_change,12_June_2015_21_33_30_225,ON
18,lamp_change,12_June_2015_21_33_32_387,DIM
31,risetime,,0900
31,rise_reason,,ja
31,fitness,,54
31,bedtime_tonight,,0030
31,adherence_importance,,74
18,lamp_change,12_June_2015_23_38_03_490,OFF
18,lamp_change,12_June_2015_23_38_03_497,OFF
18,lamp_change,12_June_2015_23_38_09_140,OFF
18,lamp_change,12_June_2015_23_38_00_694,DIM
18,lamp_change,12_June_2015_23_37_57_604,OFF
18,lamp_change,12_June_2015_23_37_59_126,ON
18,lamp_change,12_June_2015_23_38_03_098,ON
18,lamp_change,12_June_2015_23_37_57_518,DIM
18,lamp_change,12_June_2015_23_38_00_750,OFF
18,lamp_change,12_June_2015_23_38_03_447,DIM
18,lamp_change,12_June_2015_23_37_57_560,OFF
18,lamp_change,12_June_2015_23_38_06_516,ON
18,lamp_change,12_June_2015_23_38_00_745,OFF
18,lamp_change,12_June_2015_23_38_09_077,DIM
18,lamp_change,12_June_2015_23_38_09_168,OFF
18,lamp_change,12_June_2015_23_37_56_253,ON
31,lamp_change,13_June_2015_01_07_14_277,OFF
31,lamp_change,13_June_2015_01_08_09_216,ON
31,lamp_change,13_June_2015_01_07_14_158,DIM
31,lamp_change,13_June_2015_01_08_08_112,OFF
31,lamp_change,13_June_2015_01_08_08_113,OFF
31,lamp_change,13_June_2015_01_08_07_786,DIM
31,lamp_change,13_June_2015_01_07_31_030,ON
31,lamp_change,13_June_2015_01_07_14_284,OFF
31,lamp_change,13_June_2015_01_08_10_931,DIM
31,lamp_change,13_June_2015_01_08_07_060,ON
31,lamp_change,13_June_2015_01_08_11_071,OFF
31,lamp_change,13_June_2015_01_07_33_546,ON
31,lamp_change,13_June_2015_01_07_12_285,ON
31,lamp_change,13_June_2015_01_07_49_369,DIM
31,lamp_change,13_June_2015_01_07_35_607,DIM
31,lamp_change,13_June_2015_01_07_48_532,ON
31,lamp_change,13_June_2015_01_07_49_480,OFF
31,lamp_change,13_June_2015_01_07_32_517,OFF
31,lamp_change,13_June_2015_01_07_49_492,OFF
31,lamp_change,13_June_2015_01_07_32_362,DIM
31,lamp_change,13_June_2015_01_08_10_979,OFF
31,lamp_change,13_June_2015_01_07_35_684,OFF
31,lamp_change,13_June_2015_01_07_32_466,OFF
31,lamp_change,13_June_2015_01_07_35_675,OFF
31,lamp_change,13_June_2015_01_08_28_374,DIM
31,lamp_change,13_June_2015_01_08_46_784,OFF
31,lamp_change,13_June_2015_01_08_28_575,OFF
31,lamp_change,13_June_2015_01_08_28_584,OFF
31,lamp_change,13_June_2015_01_08_46_773,OFF
31,lamp_change,13_June_2015_01_08_25_825,ON
31,lamp_change,13_June_2015_01_08_46_310,DIM
31,lamp_change,13_June_2015_01_08_45_442,ON
12,lamp_change,12_June_2015_23_19_31_019,OFF
12,lamp_change,12_June_2015_23_19_30_961,DIM
31,lamp_change,13_June_2015_01_09_44_373,OFF
31,lamp_change,13_June_2015_01_09_44_381,OFF
31,lamp_change,13_June_2015_01_09_40_682,OFF
31,lamp_change,13_June_2015_01_09_31_900,OFF
31,lamp_change,13_June_2015_01_09_40_582,DIM
31,lamp_change,13_June_2015_01_08_55_155,DIM
31,lamp_change,13_June_2015_01_09_40_679,OFF
31,lamp_change,13_June_2015_01_08_55_279,OFF
31,lamp_change,13_June_2015_01_08_55_288,OFF
31,lamp_change,13_June_2015_01_09_44_304,DIM
31,lamp_change,13_June_2015_01_09_21_725,ON
31,lamp_change,13_June_2015_01_09_42_823,ON
31,lamp_change,13_June_2015_01_09_51_282,OFF
31,lamp_change,13_June_2015_01_09_07_211,DIM
31,lamp_change,13_June_2015_01_09_51_288,OFF
31,lamp_change,13_June_2015_01_09_51_144,DIM
31,lamp_change,13_June_2015_01_09_05_678,ON
31,lamp_change,13_June_2015_01_09_24_876,OFF
31,lamp_change,13_June_2015_01_09_31_744,DIM
31,lamp_change,13_June_2015_01_09_24_873,OFF
31,lamp_change,13_June_2015_01_09_24_481,DIM
31,lamp_change,13_June_2015_01_09_07_274,OFF
31,lamp_change,13_June_2015_01_09_07_277,OFF
31,lamp_change,13_June_2015_01_09_38_828,ON
31,lamp_change,13_June_2015_01_08_53_324,ON
31,lamp_change,13_June_2015_01_09_31_890,OFF
31,lamp_change,13_June_2015_01_09_29_747,ON
9,lamp_change,13_June_2015_00_22_56_910,ON
9,lamp_change,13_June_2015_00_22_54_016,ON
9,lamp_change,13_June_2015_00_22_55_679,DIM
29,lamp_change,13_June_2015_00_17_09_186,OFF
29,lamp_change,13_June_2015_00_17_09_154,DIM
29,lamp_change,13_June_2015_00_50_33_819,OFF
29,lamp_change,13_June_2015_00_46_18_301,ON
29,lamp_change,13_June_2015_00_17_09_195,OFF
29,lamp_change,13_June_2015_00_50_33_776,DIM
29,lamp_change,13_June_2015_00_50_33_809,OFF
37,rise_reason,,nee
37,risetime,,
37,bedtime_tonight,,
37,fitness,,0
37,adherence_importance,,0
29,rise_reason,,nee
29,risetime,,730
29,fitness,,81
29,bedtime_tonight,,2300
29,adherence_importance,,80
9,adherence_importance,,31
9,fitness,,52
9,bedtime_tonight,,200
9,risetime,,730
9,rise_reason,,ja
12,adherence_importance,,24
12,risetime,,930
12,rise_reason,,nee
12,bedtime_tonight,,030
12,fitness,,74
18,bedtime_tonight,,2330
18,risetime,,1135
18,adherence_importance,,8
18,fitness,,80
18,rise_reason,,nee
31,bedtime_tonight,,0100
31,fitness,,62
31,risetime,,0745
31,adherence_importance,,33
31,rise_reason,,ja
31,lamp_change,14_June_2015_00_50_26_988,ON
31,lamp_change,14_June_2015_00_50_36_618,OFF
31,lamp_change,14_June_2015_00_50_35_268,DIM
31,lamp_change,14_June_2015_00_50_36_527,DIM
31,lamp_change,14_June_2015_00_50_35_534,OFF
31,lamp_change,14_June_2015_00_50_35_533,OFF
31,lamp_change,14_June_2015_00_50_36_627,OFF
31,lamp_change,14_June_2015_00_50_35_710,ON
31,lamp_change,14_June_2015_00_50_47_898,DIM
31,lamp_change,14_June_2015_00_50_46_257,ON
31,lamp_change,14_June_2015_00_51_04_501,DIM
31,lamp_change,14_June_2015_00_51_04_615,OFF
31,lamp_change,14_June_2015_00_51_04_610,OFF
31,lamp_change,14_June_2015_00_50_48_005,OFF
31,lamp_change,14_June_2015_00_50_47_998,OFF
18,lamp_change,14_June_2015_00_35_21_103,ON
18,lamp_change,14_June_2015_00_35_23_254,OFF
18,lamp_change,14_June_2015_00_35_23_163,DIM
18,lamp_change,14_June_2015_00_35_23_229,OFF
36,lamp_change,14_June_2015_15_31_06_132,DIM
36,lamp_change,14_June_2015_15_31_08_201,OFF
9999,lamp_change,10_August_2015_16_15_28_637,OFF
9999,bedtime_tonight,,1557
9999,rise_reason,,nee
9999,adherence_importance,,38
9999,risetime,,1552
9999,risetime,,5
9999,fitness,,45
9999,lamp_change,01_August_2015_12_13_24_459,DIM
9999,lamp_change,06_August_2015_12_18_55_635,ON
9999,rise_reason,,nee
9999,lamp_change,06_August_2015_12_19_27_839,ON
9999,adherence_importance,,54
9999,lamp_change,06_August_2015_12_18_59_342,DIM
9999,lamp_change,06_August_2015_12_19_03_833,DIM
9999,bedtime_tonight,,5
9999,lamp_change,01_August_2015_12_13_24_559,OFF
9999,rise_reason,,nee
9999,lamp_change,01_August_2015_12_13_23_509,ON
9999,lamp_change,06_August_2015_12_19_31_007,OFF
9999,lamp_change,06_August_2015_12_19_29_879,ON
9999,risetime,,5
9999,adherence_importance,,59
9999,lamp_change,06_August_2015_12_18_52_826,ON
9999,rise_reason,,ja
9999,lamp_change,01_August_2015_12_13_24_589,OFF
9999,lamp_change,10_August_2015_16_15_28_479,DIM
9999,lamp_change,10_August_2015_16_15_27_451,ON
9999,lamp_change,06_August_2015_12_19_03_285,ON
9999,rise_reason,,ja
9999,lamp_change,06_August_2015_12_19_28_988,DIM
9999,nudge_time,,19:21
9999,bedtime_tonight,,5
9999,lamp_change,06_August_2015_12_19_01_323,ON
9999,fitness,,71
9999,bedtime_tonight,,1553
9999,fitness,,41
9999,fitness,,47
9999,adherence_importance,,76
9999,lamp_change,06_August_2015_12_19_30_989,OFF
9999,lamp_change,06_August_2015_12_19_02_476,DIM
9999,risetime,,1556
9999,lamp_change,06_August_2015_12_19_29_150,OFF
9999,adherence_importance,,70
9999,lamp_change,10_August_2015_16_15_28_644,OFF
9999,lamp_change,06_August_2015_12_18_53_785,DIM
9999,bedtime_tonight,,1423
9999,fitness,,58
9999,risetime,,1825
9999,lamp_change,06_August_2015_12_19_29_144,OFF
9999,lamp_change,06_August_2015_12_19_30_785,DIM
9998,bedtime_tonight,,1653
9998,fitness,,44
9998,risetime,,1652
9998,rise_reason,,ja
9998,adherence_importance,,67
